
    PO_GenerationByGeneratorType(iTime,iGeneratorType) := data table 
                       NGCC-New      Wind     Solar
                    !  --------  --------  --------
'2015-07-05 08:40:00'  1898.101   990.787  1113.932
'2015-07-05 08:45:00'  1900.933   932.539  1166.477
'2015-07-05 08:50:00'  1858.846   930.371  1194.707
'2015-07-05 08:55:00'  1800.724   916.531  1305.353
'2015-07-05 09:00:00'  1855.697   941.640  1317.500
'2015-07-05 09:05:00'  1855.971   896.804  1398.738
'2015-07-05 09:10:00'  1818.360   919.693  1358.446
'2015-07-05 09:15:00'  1757.753   900.510  1434.037
'2015-07-05 09:20:00'  1925.166   811.418  1500.769
'2015-07-05 09:25:00'  1979.399   835.617  1506.995
'2015-07-05 09:30:00'  1884.670   836.709  1599.031
'2015-07-05 09:35:00'  1829.275   791.029  1603.910
'2015-07-05 09:40:00'  1962.691   747.271  1598.311
'2015-07-05 09:45:00'  1907.258   718.950  1620.315
'2015-07-05 09:50:00'  1836.527   688.749  1731.308
'2015-07-05 09:55:00'  1731.215   688.442  1774.484
'2015-07-05 10:00:00'  1805.519   665.520  1782.500
'2015-07-05 10:05:00'  1633.582   721.407  1838.674
'2015-07-05 10:10:00'  1549.204   796.430  1924.368
'2015-07-05 10:15:00'  1567.529   825.837  1921.482
'2015-07-05 10:20:00'  1373.075   878.232  2021.343
'2015-07-05 10:25:00'  1256.871   938.525  2051.758
'2015-07-05 10:30:00'  1055.638   973.759  2024.904
'2015-07-05 10:35:00'  1138.823  1089.783  2164.416
'2015-07-05 10:40:00'  1143.550  1095.041  2085.436
'2015-07-05 10:45:00'  1095.726  1188.665  2158.593
'2015-07-05 10:50:00'   960.000  1239.377  2223.654
'2015-07-05 10:55:00'   960.000  1269.387  2240.653
'2015-07-05 11:00:00'   960.000  1359.360  2311.250
'2015-07-05 11:05:00'   960.000  1409.764  2333.580
'2015-07-05 11:10:00'   960.000  1568.222  2355.583
'2015-07-05 11:15:00'   960.000  1709.348  2348.346
'2015-07-05 11:20:00'   960.000  1786.503  2367.203
'2015-07-05 11:25:00'   960.000  1986.770  2447.502
'2015-07-05 11:30:00'   960.000  2026.965  2508.656
'2015-07-05 11:35:00'   960.000  2202.712  2468.164
'2015-07-05 11:40:00'   960.000  2234.416  2572.535
'2015-07-05 11:45:00'   960.000  2385.320  2580.735
'2015-07-05 11:50:00'   960.000  2568.061  2660.932
'2015-07-05 11:55:00'   960.000  2639.836  2687.167
'2015-07-05 12:00:00'   960.000  2737.600  2663.750
'2015-07-05 12:05:00'   960.000  2711.931  2576.906
'2015-07-05 12:10:00'   960.000  2632.106  2783.907
'2015-07-05 12:15:00'   960.000  2779.468  2698.409
'2015-07-05 12:20:00'   960.000  2818.816  2704.482
'2015-07-05 12:25:00'   960.000  2944.726  2697.034
'2015-07-05 12:30:00'   960.000  2891.791  2713.276
'2015-07-05 12:35:00'   960.000  2929.199  2712.390
'2015-07-05 12:40:00'   960.000  2779.183  2730.931
'2015-07-05 12:45:00'   960.000  2969.017  2749.185
'2015-07-05 12:50:00'   960.000  3038.944  2796.412
'2015-07-05 12:55:00'   960.000  3014.174  2674.764
'2015-07-05 13:00:00'   960.000  3075.080  2728.750
'2015-07-05 13:05:00'   960.000  3213.651  2795.272
'2015-07-05 13:10:00'   960.000  3070.049  2824.131
'2015-07-05 13:15:00'   960.000  3179.831  2626.798
'2015-07-05 13:20:00'   960.000  3041.841  2647.047
'2015-07-05 13:25:00'   960.000  3019.368  2708.409
'2015-07-05 13:30:00'   960.000  3095.899  2597.137
'2015-07-05 13:35:00'   960.000  3092.125  2687.947
'2015-07-05 13:40:00'   960.000  2976.856  2705.931
'2015-07-05 13:45:00'   960.000  3033.035  2605.629
'2015-07-05 13:50:00'   960.000  3012.510  2686.336
'2015-07-05 13:55:00'   960.000  3025.800  2727.851
'2015-07-05 14:00:00'   960.000  3025.520  2682.500
'2015-07-05 14:05:00'   960.000  2962.189  2585.581
'2015-07-05 14:10:00'   960.000  2874.092  2694.062
'2015-07-05 14:15:00'   960.000  2744.423  2647.661
'2015-07-05 14:20:00'   960.000  2722.211  2729.528
'2015-07-05 14:25:00'   960.000  2610.922  2655.722
'2015-07-05 14:30:00'   960.000  2664.134  2608.629
'2015-07-05 14:35:00'   960.000  2565.618  2580.732
'2015-07-05 14:40:00'   960.000  2458.445  2534.498
'2015-07-05 14:45:00'   960.000  2379.545  2534.939
'2015-07-05 14:50:00'   960.000  2329.112  2523.681
'2015-07-05 14:55:00'   960.000  2225.153  2569.021
'2015-07-05 15:00:00'   960.000  2175.920  2492.500
'2015-07-05 15:05:00'   960.000  2033.789  2440.312
'2015-07-05 15:10:00'   960.000  2057.387  2431.450
'2015-07-05 15:15:00'   960.000  2107.643  2426.506
'2015-07-05 15:20:00'   960.000  1934.966  2295.908
'2015-07-05 15:25:00'   960.000  1881.000  2313.593
'2015-07-05 15:30:00'   960.000  1796.016  2215.260
'2015-07-05 15:35:00'   960.000  1741.856  2145.551
'2015-07-05 15:40:00'   960.000  1645.147  2120.150
'2015-07-05 15:45:00'   960.000  1541.906  1984.956
'2015-07-05 15:50:00'   960.000  1577.494  1959.845
'2015-07-05 15:55:00'   960.000  1508.545  1942.811
'2015-07-05 16:00:00'   960.000  1425.440  1897.500
'2015-07-05 16:05:00'   960.000  1376.030  1889.617
'2015-07-05 16:10:00'   960.000  1391.464  1788.562
'2015-07-05 16:15:00'   960.000  1333.163  1771.434
'2015-07-05 16:20:00'   960.000  1311.294  1731.502
'2015-07-05 16:25:00'  1092.353  1249.729  1669.039
'2015-07-05 16:30:00'   975.867  1263.768  1690.344
'2015-07-05 16:35:00'  1162.949  1198.279  1614.275
'2015-07-05 16:40:00'  1164.930  1195.365  1594.990
'2015-07-05 16:45:00'  1396.746  1173.538  1530.888
'2015-07-05 16:50:00'  1319.244  1178.963  1538.105
'2015-07-05 16:55:00'  1492.368  1124.090  1455.085
'2015-07-05 17:00:00'  1502.873  1104.480  1461.250
'2015-07-05 17:05:00'  1639.081  1092.983  1383.266
'2015-07-05 17:10:00'  1575.957  1103.057  1376.360
'2015-07-05 17:15:00'  1724.636  1104.667  1310.921
'2015-07-05 17:20:00'  1757.950  1084.060  1252.744
'2015-07-05 17:25:00'  1951.197  1049.383  1159.669
'2015-07-05 17:30:00'  2012.213  1013.839  1115.581
'2015-07-05 17:35:00'  2063.996   997.146  1124.621
'2015-07-05 17:40:00'  2202.895  1042.204  1046.325
'2015-07-05 17:45:00'  2200.726   995.595  1025.581
'2015-07-05 17:50:00'  2344.391   954.026   940.245
'2015-07-05 17:55:00'  2362.216   957.461   891.882
'2015-07-05 18:00:00'  2400.000   965.240   838.750
'2015-07-05 18:05:00'  2400.000  1075.397   808.749
'2015-07-05 18:10:00'  2400.000  1133.485   742.197
'2015-07-05 18:15:00'  2257.296  1247.314   683.612
'2015-07-05 18:20:00'  2400.000  1328.347   642.821
'2015-07-05 18:25:00'  2201.897  1455.373   595.395
'2015-07-05 18:30:00'  2400.000  1556.712   540.957
'2015-07-05 18:35:00'  2203.601  1712.187   523.078
'2015-07-05 18:40:00'  2323.264  1745.430   454.068
'2015-07-05 18:45:00'  2246.458  1936.799   398.060
'2015-07-05 18:50:00'  2237.943  2004.916   364.103
'2015-07-05 18:55:00'  1953.837  2159.499   312.743
'2015-07-05 19:00:00'  2165.972  2192.440   265.000
'2015-07-05 19:05:00'  2039.678  2360.463   242.580
'2015-07-05 19:10:00'  1777.530  2532.600   221.257
'2015-07-05 19:15:00'  1802.571  2618.665   198.447
'2015-07-05 19:20:00'  1824.547  2726.236   177.555
'2015-07-05 19:25:00'  1503.828  2942.142   160.680
'2015-07-05 19:30:00'  1363.296  2997.053   141.198
'2015-07-05 19:35:00'  1169.556  3290.255   119.964
'2015-07-05 19:40:00'  1078.746  3351.827    94.277
'2015-07-05 19:45:00'   960.000  3580.701    73.271
'2015-07-05 19:50:00'   960.000  3662.451    53.737
'2015-07-05 19:55:00'   960.000  3692.334    30.294
'2015-07-05 20:00:00'   960.000  3905.800    10.000
'2015-07-05 20:05:00'   960.000  4060.326     8.521
'2015-07-05 20:10:00'   960.000  4239.475     8.190
'2015-07-05 20:15:00'   960.000  4049.989     7.033
'2015-07-05 20:20:00'   960.000  4279.474     6.357
'2015-07-05 20:25:00'   960.000  4245.406     5.881
'2015-07-05 20:30:00'   960.000  4547.620     4.491
'2015-07-05 20:35:00'   960.000  4493.983     4.428
'2015-07-05 20:40:00'   960.000  4466.767     3.273
'2015-07-05 20:45:00'   960.000  4657.740     2.476
'2015-07-05 20:50:00'   960.000  4606.096     1.673
'2015-07-05 20:55:00'   960.000  4841.927     0.772
'2015-07-05 21:00:00'   960.000  4899.360          
'2015-07-05 21:05:00'   960.000  4961.942          
'2015-07-05 21:10:00'   960.000  4839.573          
'2015-07-05 21:15:00'   960.000  4897.659          
'2015-07-05 21:20:00'   960.000  4934.033          
'2015-07-05 21:25:00'   960.000  4749.223          
'2015-07-05 21:30:00'   960.000  4740.349          
'2015-07-05 21:35:00'   960.000  4790.286          
'2015-07-05 21:40:00'   960.000  4919.904          
'2015-07-05 21:45:00'   960.000  4842.265          
'2015-07-05 21:50:00'   960.000  4838.367          
'2015-07-05 21:55:00'   960.000  4630.150          
'2015-07-05 22:00:00'   960.000  4819.120          
'2015-07-05 22:05:00'   960.000  4796.296          
'2015-07-05 22:10:00'   960.000  5019.009          
'2015-07-05 22:15:00'   960.000  5040.643          
'2015-07-05 22:20:00'   960.000  5202.712          
'2015-07-05 22:25:00'   960.000  5145.049          
'2015-07-05 22:30:00'   960.000  5167.874          
'2015-07-05 22:35:00'   960.000  5287.105          
'2015-07-05 22:40:00'   960.000  5288.987          
'2015-07-05 22:45:00'   960.000  5339.375          
'2015-07-05 22:50:00'   960.000  5298.515          
'2015-07-05 22:55:00'   960.000  5497.362          
'2015-07-05 23:00:00'   960.000  5543.640          
'2015-07-05 23:05:00'   960.000  5718.536          
'2015-07-05 23:10:00'   960.000  5399.091          
'2015-07-05 23:15:00'   960.000  5508.023          
'2015-07-05 23:20:00'   960.000  5355.832          
'2015-07-05 23:25:00'   960.000  5331.946          
'2015-07-05 23:30:00'   960.000  5456.421          
'2015-07-05 23:35:00'   960.000  5310.946          
'2015-07-05 23:40:00'   960.000  5206.676          
'2015-07-05 23:45:00'   960.000  5264.569          
'2015-07-05 23:50:00'   960.000  5130.233          
'2015-07-05 23:55:00'   960.000  5374.057          
'2015-07-06 00:00:00'   960.000  5170.760          
    ;


    PO_LineUtilization(iTime,iTransmissionLine) := data { } ;


    VC_OverGenerationSlack(iTime,iBus) := data table 
                            101       102       103       104       105       106       107       108       109       110       111
                    !  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------  --------
'2015-07-01 00:05:00'                      2389.695                                                                                
'2015-07-01 00:20:00'  2470.371                                                                                                    
'2015-07-01 00:35:00'                      2525.190                                                                                
'2015-07-01 00:45:00'                                                              2144.923                                        
'2015-07-01 00:50:00'                      1977.093                                                                                
'2015-07-01 00:55:00'                                                                                            2319.219          
'2015-07-01 01:05:00'                      1966.880                                                                                
'2015-07-01 01:20:00'  2186.164                                                                                                    
'2015-07-01 01:35:00'                      2050.931                                                                                
'2015-07-01 01:45:00'                      2254.722                                                                                
'2015-07-01 01:50:00'  1950.705                                                                                                    
'2015-07-01 02:05:00'                      2144.193                                                                                
'2015-07-01 02:20:00'  1871.401                                                                                                    
'2015-07-01 02:35:00'                      2044.872                                                                                
'2015-07-01 02:45:00'                                                                                            1817.898          
'2015-07-01 02:50:00'                      1893.546                                                                                
'2015-07-01 03:00:00'                                                              1888.670                                        
'2015-07-01 03:05:00'                      1637.753                                                                                
'2015-07-01 03:20:00'  1634.002                                                                                                    
'2015-07-01 03:35:00'                      1413.215                                                                                
'2015-07-01 03:50:00'                      1195.192                                                                                
'2015-07-01 04:05:00'                      1081.357                                                                                
'2015-07-01 04:10:00'                                                                         952.985                              
'2015-07-01 04:20:00'  1198.586                                                                                                    
'2015-07-01 04:35:00'                       659.116                                                                                
'2015-07-01 04:50:00'   775.690                                                                                                    
'2015-07-01 05:20:00'   340.383                                                                                                    
'2015-07-01 05:35:00'                        22.034                                                                                
'2015-07-01 05:40:00'                                                     119.095                                                  
'2015-07-01 05:50:00'                        15.386                                                                                
'2015-07-01 09:35:00'                       123.750                                                                                
'2015-07-01 09:50:00'   302.593                                                                                                    
'2015-07-01 10:05:00'                       683.109                                                                                
'2015-07-01 10:10:00'                                                     379.541                                                  
'2015-07-01 10:20:00'   438.208                                                                                                    
'2015-07-01 10:35:00'                       733.572                                                                                
'2015-07-01 10:50:00'  1350.191                                                                                                    
'2015-07-01 11:05:00'                      1177.101                                                                                
'2015-07-01 11:20:00'  1226.500                                                                                                    
'2015-07-01 11:30:00'                                                              1384.833                                        
'2015-07-01 11:35:00'                      1000.025                                                                                
'2015-07-01 11:50:00'  1111.044                                                                                                    
'2015-07-01 12:00:00'                                          1238.299                                                            
'2015-07-01 12:05:00'                      1330.756                                                                                
'2015-07-01 12:10:00'                                                    1171.485                                                  
'2015-07-01 12:20:00'  1215.448                                                                                                    
'2015-07-01 12:35:00'                      1395.772                                                                                
'2015-07-01 12:40:00'                                                                                             876.070          
'2015-07-01 12:50:00'                      1257.385                                                                                
'2015-07-01 13:05:00'                      1390.017                                                                                
'2015-07-01 13:15:00'             925.127                                                                                          
'2015-07-01 13:20:00'   786.800                                                                                                    
'2015-07-01 13:35:00'                       966.802                                                                                
'2015-07-01 13:50:00'                       290.006                                                                                
'2015-07-01 14:05:00'                       268.405                                                                                
'2015-07-01 14:20:00'    49.383                                                                                                    
'2015-07-01 20:00:00'                                                                                                        96.671
'2015-07-01 20:05:00'                       111.423                                                                                
'2015-07-01 20:20:00'   424.830                                                                                                    
'2015-07-01 20:30:00'             203.008                                                                                          
'2015-07-01 20:35:00'                       538.752                                                                                
'2015-07-01 20:40:00'                                 286.203                                                                      
'2015-07-01 20:50:00'                       617.395                                                                                
'2015-07-01 21:00:00'                                                               498.707                                        
'2015-07-01 21:10:00'                                 987.861                                                                      
'2015-07-01 21:20:00'   757.576                                                                                                    
'2015-07-01 21:35:00'                       960.259                                                                                
'2015-07-01 21:40:00'                                1230.681                                                                      
'2015-07-01 21:45:00'            1041.095                                                                                          
'2015-07-01 21:50:00'  1281.930                                                                                                    
'2015-07-01 22:05:00'                      1677.589                                                                                
'2015-07-01 22:20:00'  1671.024                                                                                                    
'2015-07-01 22:30:00'                                                              1741.879                                        
'2015-07-01 22:35:00'                      2054.968                                                                                
'2015-07-01 22:40:00'                                2164.267                                                                      
'2015-07-01 22:50:00'  1868.903                                                                                                    
'2015-07-01 23:05:00'                      1920.486                                                                                
'2015-07-01 23:10:00'                                1946.347                                                                      
'2015-07-01 23:20:00'  2157.472                                                                                                    
'2015-07-01 23:35:00'                      2211.509                                                                                
'2015-07-01 23:45:00'                                                    2213.642                                                  
'2015-07-01 23:50:00'                      2019.581                                                                                
'2015-07-02 00:05:00'                      2101.083                                                                                
'2015-07-02 00:15:00'                                                                                            2090.221          
'2015-07-02 00:20:00'  1947.423                                                                                                    
'2015-07-02 00:35:00'                      2008.524                                                                                
'2015-07-02 00:40:00'                                1642.737                                                                      
'2015-07-02 00:50:00'                      1734.172                                                                                
'2015-07-02 01:05:00'                      1669.517                                                                                
'2015-07-02 01:10:00'                                1771.874                                                                      
'2015-07-02 01:20:00'  1624.614                                                                                                    
'2015-07-02 01:35:00'                      1520.680                                                                                
'2015-07-02 01:40:00'                                1558.496                                                                      
'2015-07-02 01:50:00'                      1479.748                                                                                
'2015-07-02 02:05:00'                      1401.566                                                                                
'2015-07-02 02:35:00'                      1302.332                                                                                
'2015-07-02 02:50:00'                      1068.154                                                                                
'2015-07-02 03:05:00'                      1078.806                                                                                
'2015-07-02 03:15:00'                                                                                            1031.289          
'2015-07-02 03:20:00'   860.952                                                                                                    
'2015-07-02 03:35:00'                       795.837                                                                                
'2015-07-02 03:50:00'   547.876                                                                                                    
'2015-07-02 04:00:00'                                                                         357.999                              
'2015-07-02 04:05:00'                       268.148                                                                                
'2015-07-02 04:20:00'   142.154                                                                                                    
'2015-07-02 22:35:00'                                  58.659                                                                      
'2015-07-02 22:50:00'   305.658                                                                                                    
'2015-07-02 23:05:00'                       629.179                                                                                
'2015-07-02 23:20:00'   862.852                                                                                                    
'2015-07-02 23:35:00'                                1061.025                                                                      
'2015-07-02 23:50:00'  1111.276                                                                                                    
'2015-07-03 00:05:00'                      1326.569                                                                                
'2015-07-03 00:20:00'  1106.723                                                                                                    
'2015-07-03 00:35:00'                       806.147                                                                                
'2015-07-03 00:45:00'                                                     595.267                                                  
'2015-07-03 00:50:00'   564.585                                                                                                    
'2015-07-03 01:00:00'   447.100                                                                                                    
'2015-07-03 01:05:00'                       519.622                                                                                
'2015-07-03 01:20:00'   189.499                                                                                                    
'2015-07-03 01:30:00'                                                     280.597                                                  
'2015-07-03 01:35:00'                                 279.678                                                                      
'2015-07-03 01:50:00'                       254.696                                                                                
'2015-07-03 02:05:00'                       284.160                                                                                
'2015-07-03 02:20:00'   374.102                                                                                                    
'2015-07-03 02:30:00'             372.341                                                                                          
'2015-07-03 02:35:00'                                 524.316                                                                      
'2015-07-03 02:50:00'                       765.691                                                                                
'2015-07-03 03:05:00'                       648.763                                                                                
'2015-07-03 03:20:00'   641.538                                                                                                    
'2015-07-03 03:35:00'                       521.674                                                                                
'2015-07-03 03:45:00'                                                                                                       306.045
'2015-07-03 03:50:00'   240.253                                                                                                    
'2015-07-03 04:00:00'             172.541                                                                                          
'2015-07-03 04:20:00'    73.767                                                                                                    
'2015-07-03 04:35:00'                       272.548                                                                                
'2015-07-03 04:50:00'    27.867                                                                                                    
'2015-07-03 11:35:00'                        17.743                                                                                
'2015-07-03 11:50:00'   175.133                                                                                                    
'2015-07-03 12:05:00'                       222.057                                                                                
'2015-07-03 12:20:00'   113.002                                                                                                    
'2015-07-03 12:35:00'                       388.906                                                                                
'2015-07-03 12:50:00'   350.603                                                                                                    
'2015-07-03 13:05:00'                       575.116                                                                                
'2015-07-03 13:20:00'   219.001                                                                                                    
'2015-07-03 13:30:00'   270.211                                                                                                    
'2015-07-03 13:35:00'                       302.734                                                                                
'2015-07-03 13:45:00'                                                                                   304.176                    
'2015-07-03 13:50:00'   325.486                                                                                                    
'2015-07-03 14:05:00'                       280.961                                                                                
'2015-07-03 14:20:00'    79.578                                                                                                    
'2015-07-03 14:35:00'                                  57.915                                                                      
'2015-07-03 20:30:00'                        97.385                                                                                
'2015-07-03 20:35:00'                       114.284                                                                                
'2015-07-03 20:50:00'   198.522                                                                                                    
'2015-07-03 21:20:00'   740.827                                                                                                    
'2015-07-03 21:35:00'                       660.377                                                                                
'2015-07-03 21:50:00'  1416.512                                                                                                    
'2015-07-03 22:05:00'                      1493.829                                                                                
'2015-07-03 22:15:00'                                                    1399.878                                                  
'2015-07-03 22:20:00'                                          1359.723                                                            
'2015-07-03 22:35:00'                      1604.533                                                                                
'2015-07-03 22:45:00'                                                                        1438.009                              
'2015-07-03 22:50:00'                                          1656.930                                                            
'2015-07-03 23:05:00'                      1705.271                                                                                
'2015-07-03 23:15:00'                                                    1890.102                                                  
'2015-07-03 23:20:00'  2217.550                                                                                                    
'2015-07-03 23:35:00'                                2243.146                                                                      
'2015-07-03 23:50:00'                                          2631.002                                                            
'2015-07-04 00:00:00'                      2818.532                                                                                
'2015-07-04 00:05:00'                      2823.780                                                                                
'2015-07-04 00:20:00'  2961.356                                                                                                    
'2015-07-04 00:35:00'                      3006.202                                                                                
'2015-07-04 00:50:00'  2892.981                                                                                                    
'2015-07-04 01:05:00'                      3316.425                                                                                
'2015-07-04 01:10:00'                                3069.237                                                                      
'2015-07-04 01:20:00'  3149.520                                                                                                    
'2015-07-04 01:30:00'                                                    2855.313                                                  
'2015-07-04 01:40:00'                                                    2773.714                                                  
'2015-07-04 01:45:00'  2731.769                                                                                                    
'2015-07-04 01:50:00'  2737.273                                                                                                    
'2015-07-04 02:10:00'                                                    2767.844                                                  
'2015-07-04 02:20:00'  2760.589                                                                                                    
'2015-07-04 02:25:00'                                          2545.632                                                            
'2015-07-04 02:35:00'                                                              2682.769                                        
'2015-07-04 02:40:00'                                2721.012                                                                      
'2015-07-04 02:50:00'  2500.030                                                                                                    
'2015-07-04 03:10:00'                                2483.796                                                                      
'2015-07-04 03:20:00'  2327.083                                                                                                    
'2015-07-04 03:25:00'                                          2405.151                                                            
'2015-07-04 03:30:00'                                                    2325.339                                                  
'2015-07-04 03:40:00'                                2382.970                                                                      
'2015-07-04 03:50:00'  2120.565                                                                                                    
'2015-07-04 03:55:00'                                2307.712                                                                      
'2015-07-04 04:10:00'                                                    2098.799                                                  
'2015-07-04 04:20:00'  2089.650                                                                                                    
'2015-07-04 04:25:00'                                          2078.132                                                            
'2015-07-04 04:40:00'                                                    2354.654                                                  
'2015-07-04 04:50:00'  1838.605                                                                                                    
'2015-07-04 05:10:00'                                1934.754                                                                      
'2015-07-04 05:15:00'                                1886.199                                                                      
'2015-07-04 05:20:00'  1806.734                                                                                                    
'2015-07-04 05:25:00'                                1804.458                                                                      
'2015-07-04 05:40:00'                                                    1697.056                                                  
'2015-07-04 05:50:00'  1740.040                                                                                                    
'2015-07-04 06:05:00'                                                                                                      1489.040
'2015-07-04 06:10:00'                                                    1506.223                                                  
'2015-07-04 06:15:00'                      1283.572                                                                                
'2015-07-04 06:20:00'  1270.301                                                                                                    
'2015-07-04 06:25:00'                                          1215.651                                                            
'2015-07-04 06:40:00'                      1040.269                                                                                
'2015-07-04 06:50:00'   804.486                                                                                                    
'2015-07-04 07:10:00'                                 551.749                                                                      
'2015-07-04 07:20:00'   366.902                                                                                                    
'2015-07-04 07:25:00'                                           236.279                                                            
'2015-07-04 07:40:00'                                                     254.747                                                  
'2015-07-04 07:50:00'    69.805                                                                                                    
'2015-07-04 08:20:00'   142.075                                                                                                    
'2015-07-04 08:40:00'                                                      79.950                                                  
'2015-07-04 08:45:00'              55.805                                                                                          
'2015-07-04 08:50:00'    84.536                                                                                                    
'2015-07-04 09:10:00'                                  28.814                                                                      
'2015-07-04 09:20:00'   100.820                                                                                                    
'2015-07-04 09:30:00'                       247.841                                                                                
'2015-07-04 09:35:00'                                                                                                       159.565
'2015-07-04 09:40:00'                                                     193.519                                                  
'2015-07-04 09:50:00'   278.931                                                                                                    
'2015-07-04 09:55:00'                                 283.606                                                                      
'2015-07-04 10:10:00'                                                     359.615                                                  
'2015-07-04 10:20:00'   333.521                                                                                                    
'2015-07-04 10:40:00'                                 130.180                                                                      
'2015-07-04 10:45:00'             144.303                                                                                          
'2015-07-04 10:50:00'   341.633                                                                                                    
'2015-07-04 10:55:00'                                 191.918                                                                      
'2015-07-04 11:10:00'                                  54.802                                                                      
'2015-07-04 11:20:00'    91.542                                                                                                    
'2015-07-04 11:25:00'                                   9.380                                                                      
'2015-07-04 11:50:00'    84.487                                                                                                    
'2015-07-04 11:55:00'                                  60.406                                                                      
'2015-07-04 12:25:00'                                           171.577                                                            
'2015-07-04 12:40:00'                       221.172                                                                                
'2015-07-04 12:50:00'    73.127                                                                                                    
'2015-07-04 12:55:00'                                 215.579                                                                      
'2015-07-04 13:10:00'                                 217.924                                                                      
'2015-07-04 13:20:00'   167.902                                                                                                    
'2015-07-04 13:25:00'                                 215.444                                                                      
'2015-07-04 13:40:00'                       105.398                                                                                
'2015-07-04 14:20:00'    28.302                                                                                                    
'2015-07-05 01:20:00'                                            55.735                                                            
'2015-07-05 01:50:00'                                            74.092                                                            
'2015-07-05 02:05:00'                       237.534                                                                                
'2015-07-05 02:15:00'                                                     433.876                                                  
'2015-07-05 02:20:00'                                           427.594                                                            
'2015-07-05 02:35:00'                       718.640                                                                                
'2015-07-05 02:45:00'             753.179                                                                                          
'2015-07-05 02:50:00'                                           641.756                                                            
'2015-07-05 03:05:00'                      1164.966                                                                                
'2015-07-05 03:20:00'                                          1208.980                                                            
'2015-07-05 03:35:00'                      1238.771                                                                                
'2015-07-05 03:45:00'                                                                                            1195.157          
'2015-07-05 03:50:00'                                          1150.607                                                            
'2015-07-05 04:05:00'                      1317.609                                                                                
'2015-07-05 04:10:00'                                                                                            1250.562          
'2015-07-05 04:15:00'                      1157.691                                                                                
'2015-07-05 04:20:00'                                          1106.275                                                            
'2015-07-05 04:35:00'                      1134.572                                                                                
'2015-07-05 04:45:00'            1117.689                                                                                          
